EmploymentID,EmployeeID,Office,Start_Date,Termination_Date,Office_Type,Currency,Salary,Active Status,Job_Profile
1610,101611,Boulder,1/19/2015,12/12/2999,Technology,USD,91000,1,JP_1040
1611,101612,Boulder,1/19/2015,1/15/2018,Technology,USD,91000,0,JP_1038
1612,101613,London,1/19/2015,12/12/2999,Corporate,GBP,25000,1,JP_1035
1613,101614,SanJose,1/19/2015,6/5/2022,Corporate,USD,78000,1,JP_1023
1614,101615,SanJose,1/19/2015,12/12/2999,Corporate,USD,56000,1,JP_1016
1615,101616,SanJose,1/19/2015,12/12/2999,Corporate,USD,61000,1,JP_1008
1616,101617,SanJose,1/19/2015,12/12/2999,Corporate,USD,76000,1,JP_1029
1617,101618,SanJose,1/19/2015,6/3/2019,Corporate,USD,83000,0,JP_1027
1618,101619,SanJose,1/19/2015,12/12/2999,Corporate,USD,50000,1,JP_1016
1619,101620,SanJose,1/19/2015,12/12/2999,Corporate,USD,59000,1,JP_1016
1620,101621,SanJose,1/19/2015,8/15/2020,Corporate,USD,64000,0,JP_1010
1621,101622,SanJose,1/19/2015,12/13/2018,Corporate,USD,51000,0,JP_1018
1622,101623,SanJose,1/19/2015,12/12/2999,Corporate,USD,50000,1,JP_1037
1623,101624,SanJose,1/19/2015,10/11/2016,Corporate,USD,73000,0,JP_1034
1624,101625,SanJose,1/19/2015,4/17/2023,Corporate,USD,59000,1,JP_1020
1625,101626,SanJose,1/19/2015,12/12/2999,Corporate,USD,75000,1,JP_1032
1626,101627,SanJose,1/19/2015,8/2/2018,Corporate,USD,55000,0,JP_1037
1627,101628,SanJose,1/19/2015,10/22/2022,Corporate,USD,52000,1,JP_1015
1628,101629,NYC,1/26/2015,12/12/2999,Corporate,USD,48000,1,JP_1037
1629,101630,NYC,1/26/2015,3/4/2015,Corporate,USD,56000,0,JP_1016
1630,101631,NYC,1/26/2015,12/12/2999,Corporate,USD,51000,1,JP_1016
1631,101632,NYC,1/26/2015,12/12/2999,Corporate,USD,60000,1,JP_1019
1632,101633,NYC,1/26/2015,12/12/2999,Corporate,USD,65000,1,JP_1008
1633,101634,NYC,1/26/2015,12/12/2999,Corporate,USD,56000,1,JP_1016
1634,101635,NYC,1/26/2015,8/31/2017,Corporate,USD,56000,0,JP_1016
1635,101636,Boulder,1/26/2015,6/2/2016,Technology,USD,91000,0,JP_1038
1636,101637,Boulder,1/26/2015,12/12/2999,Technology,USD,97000,1,JP_1038
1637,101638,London,1/26/2015,4/2/2018,Corporate,GBP,29000,0,JP_1016
1638,101639,London,1/26/2015,3/21/2023,Corporate,GBP,28000,1,JP_1029
1639,101640,SanJose,1/26/2015,5/28/2021,Corporate,USD,78000,0,JP_1035
1640,101641,SanJose,1/26/2015,12/12/2999,Corporate,USD,71000,1,JP_1031
1641,101642,SanJose,1/26/2015,12/12/2999,Corporate,USD,61000,1,JP_1011
1642,101643,SanJose,1/26/2015,11/16/2016,Corporate,USD,80000,0,JP_1029
1643,101644,SanJose,1/26/2015,11/17/2019,Corporate,USD,67000,0,JP_1007
1644,101645,SanJose,1/26/2015,12/12/2999,Corporate,USD,76000,1,JP_1032
1645,101646,SanJose,1/26/2015,12/12/2999,Corporate,USD,60000,1,JP_1008
1646,101647,SanJose,1/26/2015,9/18/2019,Corporate,USD,71000,0,JP_1035
1647,101648,SanJose,1/26/2015,7/17/2018,Corporate,USD,67000,0,JP_1007
1648,101649,SanJose,1/26/2015,11/13/2018,Corporate,USD,80000,0,JP_1034
1649,101650,SanJose,1/26/2015,12/12/2999,Corporate,USD,59000,1,JP_1016
1650,101651,SanJose,1/26/2015,8/21/2021,Corporate,USD,57000,1,JP_1016
1651,101652,SanJose,1/26/2015,12/12/2999,Corporate,USD,55000,1,JP_1016
1652,101653,SanJose,1/26/2015,10/21/2016,Corporate,USD,81000,0,JP_1023
1653,101654,SanJose,1/26/2015,8/31/2023,Corporate,USD,56000,1,JP_1016
1654,101655,SanJose,1/26/2015,12/12/2999,Corporate,USD,60000,1,JP_1016
1655,101656,SanJose,1/26/2015,12/12/2999,Corporate,USD,52000,1,JP_1018
1656,101657,SanJose,1/26/2015,11/14/2023,Corporate,USD,79000,1,JP_1032
1657,101658,NYC,2/2/2015,5/6/2015,Corporate,USD,69000,0,JP_1006
1658,101659,NYC,2/2/2015,12/12/2999,Corporate,USD,82000,1,JP_1023
1659,101660,NYC,2/2/2015,12/12/2999,Corporate,USD,59000,1,JP_1015
1660,101661,NYC,2/2/2015,12/12/2999,Corporate,USD,79000,1,JP_1024
1661,101662,NYC,2/2/2015,1/10/2021,Corporate,USD,62000,0,JP_1004
1662,101663,NYC,2/2/2015,8/9/2018,Corporate,USD,59000,0,JP_1016
1663,101664,Boulder,2/2/2015,10/5/2015,Technology,USD,99000,0,JP_1038
1664,101665,Boulder,2/2/2015,12/12/2999,Technology,USD,97000,1,JP_1038
1665,101666,Boulder,2/2/2015,7/26/2020,Technology,USD,98000,0,JP_1040
1666,101667,SanJose,2/2/2015,3/22/2018,Corporate,USD,60000,0,JP_1016
1667,101668,SanJose,2/2/2015,12/12/2999,Corporate,USD,75000,1,JP_1032
1668,101669,SanJose,2/2/2015,2/7/2019,Corporate,USD,57000,0,JP_1016
1669,101670,SanJose,2/2/2015,6/8/2018,Corporate,USD,58000,0,JP_1016
1670,101671,SanJose,2/2/2015,5/1/2022,Corporate,USD,84000,1,JP_1022
1671,101672,SanJose,2/2/2015,4/16/2022,Corporate,USD,52000,1,JP_1018
1672,101673,SanJose,2/2/2015,2/4/2016,Corporate,USD,72000,0,JP_1029
1673,101674,SanJose,2/2/2015,12/12/2999,Corporate,USD,55000,1,JP_1016
1674,101675,SanJose,2/2/2015,11/1/2017,Corporate,USD,67000,0,JP_1006
1675,101676,SanJose,2/2/2015,4/26/2019,Corporate,USD,52000,0,JP_1016
1676,101677,SanJose,2/2/2015,12/12/2999,Corporate,USD,80000,1,JP_1029
1677,101678,SanJose,2/2/2015,5/10/2017,Corporate,USD,46000,0,JP_1037
1678,101679,SanJose,2/2/2015,5/5/2017,Corporate,USD,66000,0,JP_1004
1679,101680,SanJose,2/2/2015,12/25/2019,Corporate,USD,57000,0,JP_1015
1680,101681,SanJose,2/2/2015,10/18/2019,Corporate,USD,79000,0,JP_1031
1681,101682,SanJose,2/2/2015,2/10/2021,Corporate,USD,54000,0,JP_1019
1682,101683,SanJose,2/2/2015,12/12/2999,Corporate,USD,46000,1,JP_1037
1683,101684,SanJose,2/2/2015,11/12/2021,Corporate,USD,74000,1,JP_1031
1684,101685,SanJose,2/2/2015,5/1/2021,Corporate,USD,66000,0,JP_1008
1685,101686,SanJose,2/2/2015,12/16/2018,Corporate,USD,79000,0,JP_1035
1686,101687,NYC,2/9/2015,12/12/2999,Corporate,USD,57000,1,JP_1016
1687,101688,NYC,2/9/2015,12/12/2999,Corporate,USD,77000,1,JP_1034
1688,101689,NYC,2/9/2015,5/28/2018,Corporate,USD,76000,0,JP_1029
1689,101690,Boulder,2/9/2015,12/12/2999,Technology,USD,82000,1,JP_1022
1690,101691,Boulder,2/9/2015,12/12/2999,Technology,USD,96000,1,JP_1038
1691,101692,Oslo,2/9/2015,7/21/2017,Technology,NOK,539000,0,JP_1038
1692,101693,London,2/9/2015,12/12/2999,Corporate,GBP,21000,1,JP_1037
1693,101694,NYC,2/16/2015,3/30/2022,Corporate,USD,72000,1,JP_1031
1694,101695,NYC,2/16/2015,4/27/2016,Corporate,USD,50000,0,JP_1037
1695,101696,Boulder,2/16/2015,3/19/2022,Technology,USD,99000,1,JP_1040
1696,101697,NYC,2/16/2015,3/23/2017,Corporate,USD,70000,0,JP_1004
1697,101698,Boulder,2/16/2015,12/12/2999,Technology,USD,92000,1,JP_1040
1698,101699,NYC,2/23/2015,9/12/2020,Corporate,USD,79000,0,JP_1035
1699,101700,Boulder,2/23/2015,12/12/2999,Technology,USD,98000,1,JP_1038
1700,101701,Boulder,2/23/2015,7/5/2023,Technology,USD,95000,1,JP_1038
1701,101702,Boulder,2/23/2015,12/12/2999,Technology,USD,90000,1,JP_1038
1702,101703,Boulder,2/23/2015,12/12/2999,Technology,USD,96000,1,JP_1038
1703,101704,NYC,2/23/2015,6/13/2021,Corporate,USD,58000,0,JP_1019
1704,101705,NYC,2/23/2015,12/12/2999,Corporate,USD,62000,1,JP_1004
1705,101706,NYC,2/23/2015,9/9/2022,Corporate,USD,75000,1,JP_1035
1706,101707,London,2/23/2015,12/12/2999,Corporate,GBP,38000,1,JP_1016
1707,101708,London,2/23/2015,9/4/2015,Corporate,GBP,33000,0,JP_1020
1708,101709,SanJose,2/23/2015,12/12/2999,Corporate,USD,55000,1,JP_1015
1709,101710,Boulder,3/2/2015,12/12/2999,Technology,USD,99000,1,JP_1038
1710,101711,Boulder,3/2/2015,1/19/2021,Technology,USD,93000,0,JP_1038
1711,101712,Boulder,3/2/2015,7/13/2015,Technology,USD,94000,0,JP_1040
1712,101713,Boulder,3/2/2015,12/12/2999,Technology,USD,95000,1,JP_1039
1713,101714,Boulder,3/2/2015,10/8/2019,Technology,USD,90000,0,JP_1038
1714,101715,NYC,3/2/2015,6/11/2015,Corporate,USD,53000,0,JP_1037
1715,101716,NYC,3/2/2015,11/28/2021,Corporate,USD,58000,1,JP_1016
1716,101717,Boulder,3/2/2015,12/12/2999,Technology,USD,95000,1,JP_1039
1717,101718,NYC,3/2/2015,12/13/2017,Corporate,USD,70000,0,JP_1029
1718,101719,NYC,3/2/2015,8/2/2022,Corporate,USD,76000,1,JP_1031
1719,101720,NYC,3/2/2015,2/23/2020,Corporate,USD,62000,0,JP_1006
1720,101721,NYC,3/2/2015,12/12/2999,Corporate,USD,73000,1,JP_1029
1721,101722,NYC,3/2/2015,12/12/2999,Corporate,USD,56000,1,JP_1015
1722,101723,NYC,3/2/2015,4/6/2018,Corporate,USD,60000,0,JP_1001
1723,101724,NYC,3/2/2015,1/22/2023,Corporate,USD,76000,1,JP_1032
1724,101725,London,3/2/2015,12/12/2999,Corporate,GBP,21000,1,JP_1037
1725,101726,Boulder,3/9/2015,12/12/2999,Technology,USD,95000,1,JP_1038
1726,101727,Boulder,3/9/2015,12/12/2999,Technology,USD,94000,1,JP_1038
1727,101728,Boulder,3/9/2015,12/12/2999,Technology,USD,97000,1,JP_1040
1728,101729,Boulder,3/9/2015,4/27/2017,Technology,USD,91000,0,JP_1040
1729,101730,NYC,3/9/2015,11/18/2019,Corporate,USD,76000,0,JP_1035
1730,101731,NYC,3/9/2015,11/24/2021,Corporate,USD,55000,1,JP_1018
1731,101732,NYC,3/9/2015,10/29/2019,Corporate,USD,79000,0,JP_1031
1732,101733,London,3/9/2015,7/15/2021,Corporate,GBP,36000,1,JP_1016
1733,101734,Boulder,3/16/2015,12/12/2999,Technology,USD,94000,1,JP_1040
1734,101735,Boulder,3/16/2015,12/12/2999,Technology,USD,97000,1,JP_1039
1735,101736,Boulder,3/16/2015,12/12/2999,Technology,USD,94000,1,JP_1038
1736,101737,Boulder,3/16/2015,1/26/2021,Technology,USD,98000,0,JP_1038
1737,101738,NYC,3/16/2015,2/23/2019,Corporate,USD,68000,0,JP_1004
1738,101739,NYC,3/16/2015,12/12/2999,Corporate,USD,54000,1,JP_1015
1739,101740,NYC,3/16/2015,12/12/2999,Corporate,USD,68000,1,JP_1006
1740,101741,NYC,3/16/2015,12/12/2999,Corporate,USD,51000,1,JP_1037
1741,101742,NYC,3/16/2015,12/12/2999,Corporate,USD,67000,1,JP_1007
1742,101743,Boulder,3/23/2015,8/29/2020,Technology,USD,98000,0,JP_1038
1743,101744,Boulder,3/23/2015,12/12/2999,Technology,USD,96000,1,JP_1038
1744,101745,Boulder,3/23/2015,10/24/2017,Technology,USD,100000,0,JP_1038
1745,101746,Boulder,3/23/2015,7/1/2021,Technology,USD,99000,1,JP_1038
1746,101747,Boulder,3/23/2015,8/20/2023,Technology,USD,97000,1,JP_1038
1747,101748,NYC,3/23/2015,10/31/2017,Corporate,USD,66000,0,JP_1003
1748,101749,NYC,3/23/2015,7/17/2019,Corporate,USD,61000,0,JP_1006
1749,101750,NYC,3/23/2015,9/4/2017,Corporate,USD,53000,0,JP_1037
1750,101751,NYC,3/23/2015,12/12/2999,Corporate,USD,66000,1,JP_1005
1751,101752,NYC,3/30/2015,9/20/2022,Corporate,USD,76000,1,JP_1035
1752,101753,NYC,3/30/2015,12/12/2999,Corporate,USD,75000,1,JP_1022
1753,101754,NYC,3/30/2015,12/12/2999,Corporate,USD,74000,1,JP_1029
1754,101755,SanJose,3/30/2015,2/22/2021,Corporate,USD,59000,0,JP_1016
1755,101756,Boulder,4/6/2015,9/15/2022,Technology,USD,92000,1,JP_1039
1756,101757,Boulder,4/6/2015,12/12/2999,Technology,USD,96000,1,JP_1038
1757,101758,Boulder,4/6/2015,5/25/2017,Technology,USD,91000,0,JP_1038
1758,101759,NYC,4/6/2015,5/30/2019,Corporate,USD,53000,0,JP_1037
1759,101760,NYC,4/6/2015,7/6/2015,Corporate,USD,66000,0,JP_1014
1760,101761,NYC,4/6/2015,12/12/2999,Corporate,USD,55000,1,JP_1015
1761,101762,NYC,4/6/2015,12/19/2021,Corporate,USD,68000,1,JP_1005
1762,101763,Oslo,4/6/2015,12/12/2999,Technology,NOK,536000,1,JP_1038
1763,101764,London,4/6/2015,12/12/2999,Corporate,GBP,22000,1,JP_1029
1764,101765,Boulder,4/13/2015,12/12/2999,Technology,USD,82000,1,JP_1023
1765,101766,Boulder,4/13/2015,12/12/2999,Technology,USD,94000,1,JP_1040
1766,101767,Boulder,4/13/2015,12/12/2999,Technology,USD,100000,1,JP_1038
1767,101768,Boulder,4/13/2015,7/11/2018,Technology,USD,80000,0,JP_1024
1768,101769,Boulder,4/13/2015,5/11/2018,Technology,USD,99000,0,JP_1039
1769,101770,Boulder,4/13/2015,12/12/2999,Technology,USD,97000,1,JP_1038
1770,101771,NYC,4/13/2015,12/12/2999,Corporate,USD,70000,1,JP_1030
1771,101772,NYC,4/13/2015,3/21/2018,Corporate,USD,59000,0,JP_1016
1772,101773,NYC,4/13/2015,2/18/2019,Corporate,USD,75000,0,JP_1029
1773,101774,NYC,4/13/2015,12/12/2999,Corporate,USD,57000,1,JP_1015
1774,101775,NYC,4/13/2015,12/12/2999,Corporate,USD,80000,1,JP_1029
1775,101776,Boulder,4/20/2015,2/19/2021,Technology,USD,97000,0,JP_1039
1776,101777,Boulder,4/20/2015,12/12/2999,Technology,USD,99000,1,JP_1039
1777,101778,NYC,4/20/2015,12/12/2999,Corporate,USD,70000,1,JP_1032
1778,101779,NYC,4/20/2015,12/12/2999,Corporate,USD,56000,1,JP_1015
1779,101780,NYC,4/20/2015,11/23/2023,Corporate,USD,51000,1,JP_1019
1780,101781,NYC,4/20/2015,12/12/2999,Corporate,USD,55000,1,JP_1016
1781,101782,NYC,4/20/2015,12/12/2999,Corporate,USD,54000,1,JP_1021
1782,101783,NYC,4/20/2015,10/19/2017,Corporate,USD,56000,0,JP_1019
1783,101784,NYC,4/20/2015,12/12/2999,Corporate,USD,77000,1,JP_1029
1784,101785,NYC,4/20/2015,12/12/2999,Corporate,USD,75000,1,JP_1031
1785,101786,NYC,4/20/2015,2/24/2022,Corporate,USD,53000,1,JP_1016
1786,101787,London,4/20/2015,12/12/2999,Corporate,GBP,31000,1,JP_1004
1787,101788,Boulder,4/27/2015,12/12/2999,Technology,USD,92000,1,JP_1038
1788,101789,Boulder,4/27/2015,6/29/2017,Technology,USD,92000,0,JP_1038
1789,101790,Boulder,4/27/2015,8/2/2017,Technology,USD,93000,0,JP_1040
1790,101791,Boulder,4/27/2015,12/12/2999,Technology,USD,99000,1,JP_1038
1791,101792,Boulder,4/27/2015,12/12/2999,Technology,USD,96000,1,JP_1038
1792,101793,NYC,4/27/2015,12/31/2022,Corporate,USD,54000,1,JP_1021
1793,101794,NYC,4/27/2015,9/23/2015,Corporate,USD,63000,0,JP_1001
1794,101795,NYC,4/27/2015,5/1/2019,Corporate,USD,70000,0,JP_1030
1795,101796,NYC,4/27/2015,6/13/2019,Corporate,USD,54000,0,JP_1016
1796,101797,NYC,4/27/2015,7/19/2019,Corporate,USD,54000,0,JP_1037
1797,101798,NYC,4/27/2015,8/30/2019,Corporate,USD,73000,0,JP_1029
1798,101799,London,4/27/2015,10/31/2016,Corporate,GBP,31000,0,JP_1030
1799,101800,London,4/27/2015,3/10/2023,Corporate,GBP,19000,1,JP_1037
1800,101801,London,4/27/2015,12/12/2999,Corporate,GBP,33000,1,JP_1010
1801,101802,Boulder,5/4/2015,1/1/2020,Technology,USD,97000,0,JP_1038
1802,101803,Boulder,5/4/2015,12/19/2017,Technology,USD,93000,0,JP_1039
1803,101804,Boulder,5/4/2015,1/18/2019,Technology,USD,93000,0,JP_1038
1804,101805,Boulder,5/4/2015,7/15/2022,Technology,USD,98000,1,JP_1038
1805,101806,Boulder,5/4/2015,2/13/2018,Technology,USD,91000,0,JP_1041
1806,101807,NYC,5/4/2015,12/12/2999,Corporate,USD,79000,1,JP_1031
1807,101808,NYC,5/4/2015,12/12/2999,Corporate,USD,54000,1,JP_1016
1808,101809,NYC,5/4/2015,12/12/2999,Corporate,USD,50000,1,JP_1016
1809,101810,NYC,5/4/2015,8/6/2021,Corporate,USD,77000,1,JP_1025
1810,101811,London,5/4/2015,11/29/2016,Corporate,GBP,29000,0,JP_1029
1811,101812,London,5/4/2015,8/8/2021,Corporate,GBP,36000,1,JP_1018
1812,101813,Boulder,5/11/2015,12/13/2022,Technology,USD,90000,1,JP_1038
1813,101814,Boulder,5/11/2015,11/15/2019,Technology,USD,98000,0,JP_1038
1814,101815,Boulder,5/11/2015,12/12/2999,Technology,USD,70000,1,JP_1011
1815,101816,Boulder,5/11/2015,1/10/2021,Technology,USD,65000,0,JP_1008
1816,101817,Boulder,5/11/2015,9/7/2021,Technology,USD,93000,1,JP_1038
1817,101818,Boulder,5/11/2015,12/12/2999,Technology,USD,92000,1,JP_1040
1818,101819,NYC,5/11/2015,5/20/2021,Corporate,USD,84000,0,JP_1027
1819,101820,NYC,5/11/2015,12/12/2999,Corporate,USD,59000,1,JP_1019
1820,101821,NYC,5/11/2015,12/12/2999,Corporate,USD,60000,1,JP_1016
1821,101822,NYC,5/11/2015,11/3/2016,Corporate,USD,51000,0,JP_1016
1822,101823,NYC,5/11/2015,12/12/2999,Corporate,USD,56000,1,JP_1015
1823,101824,NYC,5/11/2015,12/12/2999,Corporate,USD,77000,1,JP_1035
1824,101825,NYC,5/11/2015,1/13/2020,Corporate,USD,80000,0,JP_1023
1825,101826,NYC,5/11/2015,8/17/2018,Corporate,USD,52000,0,JP_1037
1826,101827,Boulder,5/18/2015,7/17/2021,Technology,USD,69000,1,JP_1006
1827,101828,Boulder,5/18/2015,10/4/2020,Technology,USD,79000,0,JP_1025
1828,101829,Boulder,5/18/2015,12/12/2999,Technology,USD,91000,1,JP_1038
1829,101830,Boulder,5/18/2015,7/17/2019,Technology,USD,94000,0,JP_1038
1830,101831,Boulder,5/18/2015,12/11/2019,Technology,USD,83000,0,JP_1024
1831,101832,Boulder,5/18/2015,9/27/2023,Technology,USD,98000,1,JP_1038
1832,101833,NYC,5/18/2015,12/12/2999,Corporate,USD,56000,1,JP_1015
1833,101834,NYC,5/18/2015,4/27/2023,Corporate,USD,56000,1,JP_1019
1834,101835,NYC,5/18/2015,12/11/2018,Corporate,USD,53000,0,JP_1016
1835,101836,Boulder,5/25/2015,9/6/2017,Technology,USD,95000,0,JP_1040
1836,101837,Boulder,5/25/2015,4/30/2019,Technology,USD,95000,0,JP_1038
1837,101838,NYC,5/25/2015,1/14/2016,Corporate,USD,71000,0,JP_1029
1838,101839,NYC,5/25/2015,12/12/2999,Corporate,USD,72000,1,JP_1031
1839,101840,NYC,5/25/2015,4/4/2021,Corporate,USD,82000,0,JP_1024
1840,101841,NYC,5/25/2015,3/29/2019,Corporate,USD,68000,0,JP_1010
1841,101842,NYC,5/25/2015,12/12/2999,Corporate,USD,50000,1,JP_1015
1842,101843,Oslo,5/25/2015,12/12/2999,Technology,NOK,537000,1,JP_1038
1843,101844,London,5/25/2015,11/21/2016,Corporate,GBP,30000,0,JP_1015
1844,101845,Boulder,6/1/2015,5/15/2017,Technology,USD,99000,0,JP_1038
1845,101846,Boulder,6/1/2015,12/12/2999,Technology,USD,98000,1,JP_1040
1846,101847,Boulder,6/1/2015,12/12/2999,Technology,USD,94000,1,JP_1038
1847,101848,Boulder,6/1/2015,12/12/2999,Technology,USD,97000,1,JP_1041
1848,101849,Boulder,6/1/2015,11/21/2019,Technology,USD,94000,0,JP_1038
1849,101850,Boulder,6/1/2015,5/1/2020,Technology,USD,97000,0,JP_1038
1850,101851,Boulder,6/1/2015,12/12/2999,Technology,USD,95000,1,JP_1038
1851,101852,Boulder,6/1/2015,1/9/2020,Technology,USD,94000,0,JP_1041
1852,101853,Boulder,6/1/2015,2/11/2023,Technology,USD,96000,1,JP_1039
1853,101854,Boulder,6/1/2015,12/12/2999,Technology,USD,96000,1,JP_1038
1854,101855,NYC,6/1/2015,12/9/2023,Corporate,USD,76000,1,JP_1022
1855,101856,NYC,6/1/2015,12/12/2999,Corporate,USD,69000,1,JP_1010
1856,101857,NYC,6/1/2015,12/12/2999,Corporate,USD,70000,1,JP_1029
1857,101858,NYC,6/1/2015,12/12/2999,Corporate,USD,55000,1,JP_1016
1858,101859,NYC,6/1/2015,1/31/2022,Corporate,USD,73000,1,JP_1029
1859,101860,NYC,6/1/2015,3/2/2023,Corporate,USD,79000,1,JP_1032
1860,101861,NYC,6/1/2015,12/12/2999,Corporate,USD,59000,1,JP_1016
1861,101862,NYC,6/1/2015,10/28/2016,Corporate,USD,65000,0,JP_1002
1862,101863,NYC,6/1/2015,11/6/2017,Corporate,USD,75000,0,JP_1026
1863,101864,NYC,6/1/2015,12/12/2999,Corporate,USD,55000,1,JP_1016
1864,101865,London,6/1/2015,12/12/2999,Corporate,GBP,31000,1,JP_1015
1865,101866,Boulder,6/8/2015,8/19/2016,Technology,USD,90000,0,JP_1038
1866,101867,Boulder,6/8/2015,12/12/2999,Technology,USD,93000,1,JP_1039
1867,101868,Boulder,6/8/2015,4/25/2018,Technology,USD,93000,0,JP_1038
1868,101869,NYC,6/8/2015,11/20/2022,Corporate,USD,57000,1,JP_1015
1869,101870,NYC,6/8/2015,1/26/2021,Corporate,USD,58000,0,JP_1018
1870,101871,NYC,6/8/2015,1/9/2021,Corporate,USD,75000,0,JP_1029
1871,101872,NYC,6/8/2015,12/12/2999,Corporate,USD,74000,1,JP_1034
1872,101873,Oslo,6/8/2015,12/12/2999,Technology,NOK,537000,1,JP_1040
1873,101874,London,6/8/2015,12/12/2999,Corporate,GBP,41000,1,JP_1023
1874,101875,Boulder,6/15/2015,4/11/2017,Technology,USD,93000,0,JP_1039
1875,101876,Boulder,6/15/2015,11/30/2016,Technology,USD,95000,0,JP_1038
1876,101877,Boulder,6/15/2015,10/15/2020,Technology,USD,96000,0,JP_1038
1877,101878,NYC,6/15/2015,10/18/2020,Corporate,USD,79000,0,JP_1027
1878,101879,NYC,6/15/2015,5/31/2019,Corporate,USD,53000,0,JP_1019
1879,101880,NYC,6/15/2015,7/10/2015,Corporate,USD,50000,0,JP_1037
1880,101881,NYC,6/15/2015,7/18/2019,Corporate,USD,73000,0,JP_1030
1881,101882,NYC,6/15/2015,12/12/2999,Corporate,USD,71000,1,JP_1032
1882,101883,NYC,6/15/2015,3/27/2020,Corporate,USD,82000,0,JP_1024
1883,101884,NYC,6/15/2015,12/12/2999,Corporate,USD,62000,1,JP_1001
1884,101885,Boulder,6/22/2015,12/12/2999,Technology,USD,97000,1,JP_1039
1885,101886,Boulder,6/22/2015,5/18/2018,Technology,USD,99000,0,JP_1039
1886,101887,Boulder,6/22/2015,10/28/2015,Technology,USD,96000,0,JP_1039
1887,101888,NYC,6/22/2015,12/12/2999,Corporate,USD,48000,1,JP_1037
1888,101889,NYC,6/22/2015,6/27/2022,Corporate,USD,76000,1,JP_1032
1889,101890,NYC,6/22/2015,12/12/2999,Corporate,USD,70000,1,JP_1029
1890,101891,NYC,6/22/2015,12/12/2999,Corporate,USD,65000,1,JP_1008
1891,101892,NYC,6/22/2015,3/8/2021,Corporate,USD,72000,0,JP_1034
1892,101893,London,6/22/2015,12/12/2999,Corporate,GBP,30000,1,JP_1029
1893,101894,London,6/22/2015,4/22/2019,Corporate,GBP,29000,0,JP_1019
1894,101895,London,6/22/2015,3/13/2021,Corporate,GBP,24000,0,JP_1029
1895,101896,Boulder,6/29/2015,7/5/2018,Technology,USD,97000,0,JP_1038
1896,101897,Boulder,6/29/2015,12/12/2999,Technology,USD,98000,1,JP_1039
1897,101898,NYC,6/29/2015,2/12/2023,Corporate,USD,71000,1,JP_1029
1898,101899,NYC,6/29/2015,2/19/2021,Corporate,USD,60000,0,JP_1020
1899,101900,NYC,6/29/2015,12/12/2999,Corporate,USD,66000,1,JP_1010
1900,101901,NYC,6/29/2015,12/12/2999,Corporate,USD,60000,1,JP_1001
1901,101902,Oslo,6/29/2015,12/12/2999,Technology,NOK,535000,1,JP_1038
1902,101903,London,6/29/2015,12/26/2017,Corporate,GBP,31000,0,JP_1029
1903,101904,Boulder,7/6/2015,12/12/2999,Technology,USD,92000,1,JP_1041
1904,101905,Boulder,7/6/2015,7/15/2019,Technology,USD,65000,0,JP_1009
1905,101906,NYC,7/6/2015,7/21/2020,Corporate,USD,77000,0,JP_1032
1906,101907,Boulder,7/13/2015,12/12/2999,Technology,USD,91000,1,JP_1038
1907,101908,Boulder,7/13/2015,1/14/2023,Technology,USD,94000,1,JP_1038
1908,101909,NYC,7/13/2015,12/12/2999,Corporate,USD,57000,1,JP_1018
1909,101910,London,7/13/2015,12/12/2999,Corporate,GBP,23000,1,JP_1029
1910,101911,Boulder,7/20/2015,1/19/2023,Technology,USD,94000,1,JP_1038
1911,101912,Boulder,7/20/2015,2/1/2019,Technology,USD,100000,0,JP_1038
1912,101913,NYC,7/20/2015,10/30/2021,Corporate,USD,56000,1,JP_1019
1913,101914,London,7/20/2015,4/5/2021,Corporate,GBP,30000,0,JP_1015
1914,101915,NYC,7/27/2015,10/28/2022,Corporate,USD,59000,1,JP_1016
1915,101916,NYC,7/27/2015,4/23/2021,Corporate,USD,72000,0,JP_1035
1916,101917,NYC,7/27/2015,2/19/2018,Corporate,USD,73000,0,JP_1029
1917,101918,London,7/27/2015,2/3/2022,Corporate,GBP,35000,1,JP_1018
1918,101919,London,7/27/2015,12/12/2999,Corporate,GBP,30000,1,JP_1032
1919,101920,London,7/27/2015,7/31/2017,Corporate,GBP,35000,0,JP_1016
1920,101921,Boulder,8/3/2015,12/12/2999,Technology,USD,100000,1,JP_1038
1921,101922,NYC,8/3/2015,10/29/2015,Corporate,USD,50000,0,JP_1016
1922,101923,NYC,8/3/2015,12/12/2999,Corporate,USD,50000,1,JP_1016
1923,101924,NYC,8/3/2015,12/12/2999,Corporate,USD,52000,1,JP_1016
1924,101925,London,8/3/2015,12/12/2999,Corporate,GBP,43000,1,JP_1023
1925,101926,Boulder,8/10/2015,12/12/2999,Technology,USD,93000,1,JP_1038
1926,101927,Boulder,8/10/2015,6/18/2018,Technology,USD,100000,0,JP_1040
1927,101928,NYC,8/10/2015,12/12/2999,Corporate,USD,52000,1,JP_1019
1928,101929,NYC,8/10/2015,9/19/2017,Corporate,USD,51000,0,JP_1015
1929,101930,London,8/10/2015,12/12/2999,Corporate,GBP,36000,1,JP_1015
1930,101931,London,8/10/2015,1/20/2023,Corporate,GBP,36000,1,JP_1008
1931,101932,Boulder,8/17/2015,12/30/2015,Technology,USD,93000,0,JP_1038
1932,101933,Boulder,8/17/2015,10/3/2016,Technology,USD,92000,0,JP_1040
